file_path,file_name,mall_folder,recibos_subgroup,recibos_year_folder,recibos_year
/Users/jjesusricojericomelgoiza/Allux_Fraternity/08. V1_Espacio Aguascalientes/7. Recibos CFE/Espacio Aguascalientes - Del Sol/109150402966 (6).pdf,109150402966 (6).pdf,08. V1_Espacio Aguascalientes,Espacio Aguascalientes - Del Sol,,
/Users/jjesusricojericomelgoiza/Allux_Fraternity/08. V1_Espacio Aguascalientes/7. Recibos CFE/Espacio Aguascalientes - Del Sol/109150402966 (7).pdf,109150402966 (7).pdf,08. V1_Espacio Aguascalientes,Espacio Aguascalientes - Del Sol,,
/Users/jjesusricojericomelgoiza/Allux_Fraternity/08. V1_Espacio Aguascalientes/7. Recibos CFE/Espacio Aguascalientes - Del Sol/109150402966 (8).pdf,109150402966 (8).pdf,08. V1_Espacio Aguascalientes,Espacio Aguascalientes - Del Sol,,
/Users/jjesusricojericomelgoiza/Allux_Fraternity/08. V1_Espacio Aguascalientes/7. Recibos CFE/Espacio Aguascalientes - Del Sol/109150402966 (9).pdf,109150402966 (9).pdf,08. V1_Espacio Aguascalientes,Espacio Aguascalientes - Del Sol,,
/Users/jjesusricojericomelgoiza/Allux_Fraternity/08. V1_Espacio Aguascalientes/7. Recibos CFE/Espacio Aguascalientes - Del Sol/109150402966.pdf,109150402966.pdf,08. V1_Espacio Aguascalientes,Espacio Aguascalientes - Del Sol,,
/Users/jjesusricojericomelgoiza/Allux_Fraternity/08. V1_Espacio Aguascalientes/7. Recibos CFE/Espacio Aguascalientes - Del Sol/Del Sol.pdf,Del Sol.pdf,08. V1_Espacio Aguascalientes,Espacio Aguascalientes - Del Sol,,
/Users/jjesusricojericomelgoiza/Allux_Fraternity/08. V1_Espacio Aguascalientes/7. Recibos CFE/Espacio Aguascalientes - Dorothy Gaynor/109150409227 (1).pdf,109150409227 (1).pdf,08. V1_Espacio Aguascalientes,Espacio Aguascalientes - Dorothy Gaynor,,
/Users/jjesusricojericomelgoiza/Allux_Fraternity/08. V1_Espacio Aguascalientes/7. Recibos CFE/Espacio Aguascalientes - Dorothy Gaynor/109150409227 (10).pdf,109150409227 (10).pdf,08. V1_Espacio Aguascalientes,Espacio Aguascalientes - Dorothy Gaynor,,
/Users/jjesusricojericomelgoiza/Allux_Fraternity/08. V1_Espacio Aguascalientes/7. Recibos CFE/Espacio Aguascalientes - Dorothy Gaynor/109150409227 (2).pdf,109150409227 (2).pdf,08. V1_Espacio Aguascalientes,Espacio Aguascalientes - Dorothy Gaynor,,
/Users/jjesusricojericomelgoiza/Allux_Fraternity/08. V1_Espacio Aguascalientes/7. Recibos CFE/Espacio Aguascalientes - Dorothy Gaynor/109150409227 (3).pdf,109150409227 (3).pdf,08. V1_Espacio Aguascalientes,Espacio Aguascalientes - Dorothy Gaynor,,
/Users/jjesusricojericomelgoiza/Allux_Fraternity/08. V1_Espacio Aguascalientes/7. Recibos CFE/Espacio Aguascalientes - Dorothy Gaynor/109150409227 (4).pdf,109150409227 (4).pdf,08. V1_Espacio Aguascalientes,Espacio Aguascalientes - Dorothy Gaynor,,
/Users/jjesusricojericomelgoiza/Allux_Fraternity/08. V1_Espacio Aguascalientes/7. Recibos CFE/Espacio Aguascalientes - Dorothy Gaynor/109150409227 (5).pdf,109150409227 (5).pdf,08. V1_Espacio Aguascalientes,Espacio Aguascalientes - Dorothy Gaynor,,
/Users/jjesusricojericomelgoiza/Allux_Fraternity/08. V1_Espacio Aguascalientes/7. Recibos CFE/Espacio Aguascalientes - Dorothy Gaynor/109150409227 (6).pdf,109150409227 (6).pdf,08. V1_Espacio Aguascalientes,Espacio Aguascalientes - Dorothy Gaynor,,
/Users/jjesusricojericomelgoiza/Allux_Fraternity/08. V1_Espacio Aguascalientes/7. Recibos CFE/Espacio Aguascalientes - Dorothy Gaynor/109150409227 (7).pdf,109150409227 (7).pdf,08. V1_Espacio Aguascalientes,Espacio Aguascalientes - Dorothy Gaynor,,
/Users/jjesusricojericomelgoiza/Allux_Fraternity/08. V1_Espacio Aguascalientes/7. Recibos CFE/Espacio Aguascalientes - Dorothy Gaynor/109150409227 (8).pdf,109150409227 (8).pdf,08. V1_Espacio Aguascalientes,Espacio Aguascalientes - Dorothy Gaynor,,
/Users/jjesusricojericomelgoiza/Allux_Fraternity/08. V1_Espacio Aguascalientes/7. Recibos CFE/Espacio Aguascalientes - Dorothy Gaynor/109150409227 (9).pdf,109150409227 (9).pdf,08. V1_Espacio Aguascalientes,Espacio Aguascalientes - Dorothy Gaynor,,
/Users/jjesusricojericomelgoiza/Allux_Fraternity/08. V1_Espacio Aguascalientes/7. Recibos CFE/Espacio Aguascalientes - Dorothy Gaynor/109150409227.pdf,109150409227.pdf,08. V1_Espacio Aguascalientes,Espacio Aguascalientes - Dorothy Gaynor,,
/Users/jjesusricojericomelgoiza/Allux_Fraternity/08. V1_Espacio Aguascalientes/7. Recibos CFE/Espacio Aguascalientes - Dorothy Gaynor/Dorothy Gaynor.pdf,Dorothy Gaynor.pdf,08. V1_Espacio Aguascalientes,Espacio Aguascalientes - Dorothy Gaynor,,
/Users/jjesusricojericomelgoiza/Allux_Fraternity/08. V1_Espacio Aguascalientes/7. Recibos CFE/Espacio Aguascalientes - Dulceria Gioco/109150408352 (1).pdf,109150408352 (1).pdf,08. V1_Espacio Aguascalientes,Espacio Aguascalientes - Dulceria Gioco,,
/Users/jjesusricojericomelgoiza/Allux_Fraternity/08. V1_Espacio Aguascalientes/7. Recibos CFE/Espacio Aguascalientes - Dulceria Gioco/109150408352 (2).pdf,109150408352 (2).pdf,08. V1_Espacio Aguascalientes,Espacio Aguascalientes - Dulceria Gioco,,
/Users/jjesusricojericomelgoiza/Allux_Fraternity/08. V1_Espacio Aguascalientes/7. Recibos CFE/Espacio Aguascalientes - Dulceria Gioco/109150408352 (3).pdf,109150408352 (3).pdf,08. V1_Espacio Aguascalientes,Espacio Aguascalientes - Dulceria Gioco,,
/Users/jjesusricojericomelgoiza/Allux_Fraternity/08. V1_Espacio Aguascalientes/7. Recibos CFE/Espacio Aguascalientes - Dulceria Gioco/109150408352 (4).pdf,109150408352 (4).pdf,08. V1_Espacio Aguascalientes,Espacio Aguascalientes - Dulceria Gioco,,
/Users/jjesusricojericomelgoiza/Allux_Fraternity/08. V1_Espacio Aguascalientes/7. Recibos CFE/Espacio Aguascalientes - Dulceria Gioco/109150408352.pdf,109150408352.pdf,08. V1_Espacio Aguascalientes,Espacio Aguascalientes - Dulceria Gioco,,
/Users/jjesusricojericomelgoiza/Allux_Fraternity/08. V1_Espacio Aguascalientes/7. Recibos CFE/Espacio Aguascalientes - Dulceria Gioco/Dulceria Gioco.pdf,Dulceria Gioco.pdf,08. V1_Espacio Aguascalientes,Espacio Aguascalientes - Dulceria Gioco,,
/Users/jjesusricojericomelgoiza/Allux_Fraternity/08. V1_Espacio Aguascalientes/7. Recibos CFE/Espacio Aguascalientes - El rincon del Pozole/109210706315 (1).pdf,109210706315 (1).pdf,08. V1_Espacio Aguascalientes,Espacio Aguascalientes - El rincon del Pozole,,
/Users/jjesusricojericomelgoiza/Allux_Fraternity/08. V1_Espacio Aguascalientes/7. Recibos CFE/Espacio Aguascalientes - El rincon del Pozole/109210706315 (2).pdf,109210706315 (2).pdf,08. V1_Espacio Aguascalientes,Espacio Aguascalientes - El rincon del Pozole,,
/Users/jjesusricojericomelgoiza/Allux_Fraternity/08. V1_Espacio Aguascalientes/7. Recibos CFE/Espacio Aguascalientes - El rincon del Pozole/109210706315 (3).pdf,109210706315 (3).pdf,08. V1_Espacio Aguascalientes,Espacio Aguascalientes - El rincon del Pozole,,
/Users/jjesusricojericomelgoiza/Allux_Fraternity/08. V1_Espacio Aguascalientes/7. Recibos CFE/Espacio Aguascalientes - El rincon del Pozole/109210706315 (4).pdf,109210706315 (4).pdf,08. V1_Espacio Aguascalientes,Espacio Aguascalientes - El rincon del Pozole,,
/Users/jjesusricojericomelgoiza/Allux_Fraternity/08. V1_Espacio Aguascalientes/7. Recibos CFE/Espacio Aguascalientes - El rincon del Pozole/109210706315.pdf,109210706315.pdf,08. V1_Espacio Aguascalientes,Espacio Aguascalientes - El rincon del Pozole,,
/Users/jjesusricojericomelgoiza/Allux_Fraternity/08. V1_Espacio Aguascalientes/7. Recibos CFE/Espacio Aguascalientes - El rincon del Pozole/El rincon del pozole.pdf,El rincon del pozole.pdf,08. V1_Espacio Aguascalientes,Espacio Aguascalientes - El rincon del Pozole,,
/Users/jjesusricojericomelgoiza/Allux_Fraternity/08. V1_Espacio Aguascalientes/7. Recibos CFE/Espacio Aguascalientes - Flexi/109150408433 (1).pdf,109150408433 (1).pdf,08. V1_Espacio Aguascalientes,Espacio Aguascalientes - Flexi,,
/Users/jjesusricojericomelgoiza/Allux_Fraternity/08. V1_Espacio Aguascalientes/7. Recibos CFE/Espacio Aguascalientes - Flexi/109150408433 (2).pdf,109150408433 (2).pdf,08. V1_Espacio Aguascalientes,Espacio Aguascalientes - Flexi,,
/Users/jjesusricojericomelgoiza/Allux_Fraternity/08. V1_Espacio Aguascalientes/7. Recibos CFE/Espacio Aguascalientes - Flexi/109150408433 (3).pdf,109150408433 (3).pdf,08. V1_Espacio Aguascalientes,Espacio Aguascalientes - Flexi,,
/Users/jjesusricojericomelgoiza/Allux_Fraternity/08. V1_Espacio Aguascalientes/7. Recibos CFE/Espacio Aguascalientes - Flexi/109150408433 (4).pdf,109150408433 (4).pdf,08. V1_Espacio Aguascalientes,Espacio Aguascalientes - Flexi,,
/Users/jjesusricojericomelgoiza/Allux_Fraternity/08. V1_Espacio Aguascalientes/7. Recibos CFE/Espacio Aguascalientes - Flexi/109150408433.pdf,109150408433.pdf,08. V1_Espacio Aguascalientes,Espacio Aguascalientes - Flexi,,
/Users/jjesusricojericomelgoiza/Allux_Fraternity/08. V1_Espacio Aguascalientes/7. Recibos CFE/Espacio Aguascalientes - Flexi/109150408433_.pdf,109150408433_.pdf,08. V1_Espacio Aguascalientes,Espacio Aguascalientes - Flexi,,
/Users/jjesusricojericomelgoiza/Allux_Fraternity/08. V1_Espacio Aguascalientes/7. Recibos CFE/Espacio Aguascalientes - Flexi/Flexi.pdf,Flexi.pdf,08. V1_Espacio Aguascalientes,Espacio Aguascalientes - Flexi,,
/Users/jjesusricojericomelgoiza/Allux_Fraternity/08. V1_Espacio Aguascalientes/7. Recibos CFE/Espacio Aguascalientes - Francachela/109180655362 (1).pdf,109180655362 (1).pdf,08. V1_Espacio Aguascalientes,Espacio Aguascalientes - Francachela,,
/Users/jjesusricojericomelgoiza/Allux_Fraternity/08. V1_Espacio Aguascalientes/7. Recibos CFE/Espacio Aguascalientes - Francachela/109180655362 (2).pdf,109180655362 (2).pdf,08. V1_Espacio Aguascalientes,Espacio Aguascalientes - Francachela,,
